Id,FileName,FileType,FileSize,ImgDescription,ImgTitle,Display,Portion,ImgWidth,ImgHeight,ImgHorizontalResolution,ImgVerticalResolution,ImgBitDepth,LastEditDate,ImageType
9FAAF8AD-A102-4345-B447-61FF44C3ADF8,072502157.png,Png,58667,"White potato, chips, restructured","Potato chips, Pringles, 1 chip",Aerial,1 chip,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 16:22,Food
7DD9D3E2-10D2-4DBB-A667-71E1E05A69C1,072502158.png,Png,59351,"White potato, chips, restructured","Potato chips, Pringles, 1/4 cup",Aerial,1/4 cup,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 16:22,Food
71EE63EE-90DB-4154-8FD6-D7B285EB8B2A,072502159.png,Png,20685,"White potato, chips, restructured","Potato chips, Pringles, 1/2 cup",Aerial,1/2 cup,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:11,Food
E97B5097-EC09-460C-88C7-8372E29F2E09,072502160.png,Png,61011,"White potato, chips, restructured","Potato chips, Pringles, 3/4 cup",Aerial,3/4 cup,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 16:22,Food
A331C982-AD87-4AC4-9A90-06149FC69A34,072502161.png,Png,23311,"White potato, chips, restructured","Potato chips, Pringles, 1 cup",Aerial,1 cup,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:11,Food
08E6332A-927B-4A4B-B612-4FFEC0EB2109,072502162.png,Png,66512,"White potato, chips, restructured","Potato chips, Pringles, 1-1/4 cups",Aerial,1-1/4 cups,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 16:22,Food
8BF7E70B-9865-4CDB-8980-05A7A714E6E2,072502163.png,Png,26383,"White potato, chips, restructured","Potato chips, Pringles, 1-1/2 cups",Aerial,1-1/2 cups,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:11,Food
CFDED825-12DB-47FB-9F1D-2FD1D37AD627,072502164.png,Png,67162,"White potato, chips, restructured","Potato chips, Pringles, 1-3/4 cups",Aerial,1-3/4 cups,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 16:22,Food
04E9573A-36E5-48C5-B78A-DD092AB98AA3,072502165.png,Png,29094,"White potato, chips, restructured","Potato chips, Pringles, 2 cups",Aerial,2 cups,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:11,Food
6B8EC60F-6A5A-4AA5-9688-AEA2AB2B75AE,072502166.png,Png,71985,"White potato, chips, restructured","Potato chips, Pringles, 2-1/4 cups",Aerial,2-1/4 cups,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 16:22,Food
489F07B9-8D4B-489B-93AD-252EDBFBDD40,072502167.png,Png,31529,"White potato, chips, restructured","Potato chips, Pringles, 2-1/2 cups",Aerial,2-1/2 cups,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:11,Food
1A7A2E2A-9C1E-48BE-BFA1-AE3777D1B189,072502168.png,Png,73367,"White potato, chips, restructured","Potato chips, Pringles, 2-3/4 cups",Aerial,2-3/4 cups,307 pixels,230 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,10/9/2013 16:22,Food
CDE23643-9456-4E2F-A04B-BE9C4B91C9DE,072502169.png,Png,32023,"White potato, chips, restructured","Potato chips, Pringles, 3 cups",Aerial,3 cups,160 pixels,160 pixels,96 pixels per inch,96 pixels per inch,Format32bppArgb,11/5/2013 10:11,Food
